version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 142857000001 eni-web787 10.0.2.114 10.1.0.50 41983 443 6 85 118915 1739197264 1739197560 ACCEPT OK
2 142857000001 eni-web241 10.0.2.11 10.1.0.50 42699 443 6 19 14725 1739262096 1739262139 ACCEPT OK
2 142857000001 eni-web497 10.0.3.138 10.1.0.50 49356 443 6 39 39702 1738470782 1738470916 ACCEPT OK
2 142857000001 eni-web490 10.0.2.118 10.1.0.50 34271 443 6 62 177320 1738797062 1738797352 ACCEPT OK
2 142857000001 eni-web814 10.0.4.137 10.1.0.50 46323 443 6 97 82547 1738716935 1738717160 ACCEPT OK
2 142857000001 eni-web721 10.0.3.173 10.1.0.50 51513 443 6 91 139867 1738386301 1738386553 ACCEPT OK
2 142857000001 eni-web386 10.0.1.153 10.1.0.50 36175 443 6 52 115284 1738647090 1738647178 ACCEPT OK
2 142857000001 eni-web881 10.0.2.76 10.1.0.50 38900 443 6 84 169092 1738761839 1738761979 ACCEPT OK
2 142857000001 eni-web210 10.0.1.177 10.1.0.50 54512 443 6 5 4085 1739152755 1739152934 ACCEPT OK
2 142857000001 eni-web832 10.0.1.131 10.1.0.50 36701 443 6 49 130977 1739189044 1739189098 ACCEPT OK
2 142857000001 eni-web162 10.0.1.83 10.1.0.50 51239 443 6 37 28823 1738822530 1738822591 ACCEPT OK
2 142857000001 eni-web494 10.0.2.26 10.1.0.50 55045 443 6 49 105889 1738938297 1738938365 ACCEPT OK
2 142857000001 eni-web381 10.0.3.58 10.1.0.50 47005 443 6 71 65462 1738815903 1738816177 ACCEPT OK
2 142857000001 eni-web151 10.0.4.91 10.1.0.50 45684 443 6 50 128550 1739018734 1739018785 ACCEPT OK
2 142857000001 eni-web490 10.0.1.113 10.1.0.50 51238 443 6 71 127871 1738393212 1738393471 ACCEPT OK
2 142857000001 eni-web136 10.0.4.125 10.1.0.50 38745 443 6 75 118050 1738598665 1738598714 ACCEPT OK
2 142857000001 eni-web720 10.0.4.178 10.1.0.50 46150 443 6 18 38844 1738692571 1738692848 ACCEPT OK
2 142857000001 eni-web628 10.0.4.33 10.1.0.50 58278 443 6 18 35964 1738583651 1738583898 ACCEPT OK
2 142857000001 eni-web684 10.0.4.38 10.1.0.50 63571 443 6 15 42435 1739452980 1739453207 ACCEPT OK
2 142857000001 eni-web306 10.0.3.158 10.1.0.50 45823 443 6 99 260865 1739287686 1739287797 ACCEPT OK
2 142857000001 eni-web985 10.0.1.131 10.1.0.50 34608 443 6 10 18140 1739235850 1739236050 ACCEPT OK
2 142857000001 eni-web465 10.0.2.105 10.1.0.50 37157 443 6 29 44834 1739492723 1739492931 ACCEPT OK
2 142857000001 eni-web658 10.0.3.122 10.1.0.50 56991 443 6 95 105830 1739252960 1739253116 ACCEPT OK
2 142857000001 eni-web888 10.0.2.73 10.1.0.50 43456 443 6 79 231470 1739132927 1739133101 ACCEPT OK
2 142857000001 eni-web196 10.0.4.112 10.1.0.50 63447 443 6 89 96209 1738701913 1738702189 ACCEPT OK
2 142857000001 eni-web652 10.0.1.27 10.1.0.50 50310 443 6 92 170384 1739070862 1739071109 ACCEPT OK
2 142857000001 eni-web934 10.0.4.164 10.1.0.50 46032 443 6 31 16027 1739265071 1739265104 ACCEPT OK
2 142857000001 eni-web283 10.0.3.62 10.1.0.50 64159 443 6 25 59800 1738685980 1738686206 ACCEPT OK
2 142857000001 eni-web753 10.0.2.75 10.1.0.50 57080 443 6 45 35325 1739269770 1739269831 ACCEPT OK
2 142857000001 eni-web407 10.0.3.42 10.1.0.50 60717 443 6 71 143278 1738713204 1738713288 ACCEPT OK
2 142857000001 eni-web107 10.0.1.149 10.1.0.50 63694 443 6 64 81920 1738868282 1738868376 ACCEPT OK
2 142857000001 eni-web595 10.0.4.67 10.1.0.50 63905 443 6 76 89908 1738384720 1738384990 ACCEPT OK
2 142857000001 eni-web243 10.0.1.40 10.1.0.50 53676 443 6 69 117162 1739324050 1739324145 ACCEPT OK
2 142857000001 eni-web162 10.0.4.60 10.1.0.50 33332 443 6 5 14840 1739376166 1739376422 ACCEPT OK
2 142857000001 eni-web833 10.0.2.28 10.1.0.50 51030 443 6 11 11869 1738541946 1738542048 ACCEPT OK
2 142857000001 eni-web321 10.0.3.182 10.1.0.50 36164 443 6 42 105084 1738773719 1738773927 ACCEPT OK
2 142857000001 eni-web223 10.0.4.130 10.1.0.50 63880 443 6 17 38233 1739381822 1739381907 ACCEPT OK
2 142857000001 eni-web458 10.0.3.191 10.1.0.50 58901 443 6 83 189157 1739156944 1739157180 ACCEPT OK
2 142857000001 eni-web724 10.0.4.85 10.1.0.50 57516 443 6 10 29870 1739322747 1739323045 ACCEPT OK
2 142857000001 eni-web117 10.0.2.83 10.1.0.50 56796 443 6 39 22035 1738859842 1738859949 ACCEPT OK
2 142857000001 eni-web798 10.0.3.45 10.1.0.50 56657 443 6 91 187005 1738706641 1738706771 ACCEPT OK
2 142857000001 eni-web957 10.0.2.187 10.1.0.50 38551 443 6 28 28560 1739330368 1739330436 ACCEPT OK
2 142857000001 eni-web569 10.0.2.169 10.1.0.50 34160 443 6 95 52630 1738909846 1738910061 ACCEPT OK
2 142857000001 eni-web151 10.0.4.181 10.1.0.50 40240 443 6 36 80100 1738964668 1738964869 ACCEPT OK
2 142857000001 eni-web863 10.0.1.31 10.1.0.50 39071 443 6 47 30644 1739401564 1739401616 ACCEPT OK
2 142857000001 eni-web109 10.0.4.191 10.1.0.50 34781 443 6 24 53184 1738513212 1738513500 ACCEPT OK
2 142857000001 eni-web685 10.0.2.112 10.1.0.50 46460 443 6 49 136955 1738436569 1738436732 ACCEPT OK
2 142857000001 eni-web974 10.0.3.163 10.1.0.50 46091 443 6 63 175014 1739350990 1739351132 ACCEPT OK
2 142857000001 eni-web466 10.0.3.139 10.1.0.50 65011 443 6 69 92943 1739036245 1739036320 ACCEPT OK
2 142857000001 eni-web583 10.0.1.82 10.1.0.50 38750 443 6 78 167700 1738759938 1738760097 ACCEPT OK
2 142857000001 eni-web748 10.0.2.191 10.1.0.50 58152 443 6 69 151248 1739174153 1739174328 ACCEPT OK
2 142857000001 eni-web606 10.0.2.15 10.1.0.50 41858 443 6 31 27125 1738871453 1738871691 ACCEPT OK
2 142857000001 eni-web417 10.0.3.47 10.1.0.50 58513 443 6 71 76751 1739255687 1739255887 ACCEPT OK
2 142857000001 eni-web397 10.0.2.194 10.1.0.50 32939 443 6 68 69768 1738921374 1738921424 ACCEPT OK
2 142857000001 eni-web780 10.0.2.15 10.1.0.50 36020 443 6 74 155548 1738440105 1738440179 ACCEPT OK
2 142857000001 eni-web703 10.0.4.14 10.1.0.50 34346 443 6 45 38340 1739005941 1739006144 ACCEPT OK
2 142857000001 eni-web510 10.0.2.46 10.1.0.50 46066 443 6 68 65892 1738954790 1738954849 ACCEPT OK
2 142857000001 eni-web490 10.0.2.91 10.1.0.50 45925 443 6 58 80562 1738783545 1738783581 ACCEPT OK
2 142857000001 eni-web703 10.0.1.24 10.1.0.50 36203 443 6 97 63438 1738555504 1738555803 ACCEPT OK
2 142857000001 eni-web216 10.0.1.151 10.1.0.50 33000 443 6 61 160674 1738860403 1738860591 ACCEPT OK
2 142857000001 eni-web443 10.0.1.54 10.1.0.50 51031 443 6 72 103968 1739483044 1739483107 ACCEPT OK
2 142857000001 eni-web736 10.0.2.169 10.1.0.50 47848 443 6 92 65044 1739070761 1739070816 ACCEPT OK
2 142857000001 eni-web534 10.0.2.172 10.1.0.50 38569 443 6 61 134688 1738918527 1738918681 ACCEPT OK
2 142857000001 eni-web624 10.0.4.53 10.1.0.50 38164 443 6 73 43873 1739243527 1739243628 ACCEPT OK
2 142857000001 eni-web973 10.0.4.143 10.1.0.50 52631 443 6 13 25064 1738655530 1738655794 ACCEPT OK
2 142857000001 eni-web175 10.0.4.10 10.1.0.50 38553 443 6 49 68698 1738905782 1738905830 ACCEPT OK
2 142857000001 eni-web108 10.0.2.182 10.1.0.50 61122 443 6 99 148599 1739099594 1739099878 ACCEPT OK
2 142857000001 eni-web242 10.0.4.168 10.1.0.50 38971 443 6 69 116472 1738793308 1738793401 ACCEPT OK
2 142857000001 eni-web338 10.0.2.180 10.1.0.50 63856 443 6 59 175997 1739014813 1739015051 ACCEPT OK
2 142857000001 eni-web931 10.0.1.196 10.1.0.50 64606 443 6 18 38898 1739114540 1739114788 ACCEPT OK
2 142857000001 eni-web507 10.0.1.140 10.1.0.50 40977 443 6 68 167280 1739372402 1739372542 ACCEPT OK
2 142857000001 eni-web780 10.0.2.120 10.1.0.50 56199 443 6 74 196396 1739226085 1739226127 ACCEPT OK
2 142857000001 eni-web511 10.0.4.173 10.1.0.50 44033 443 6 25 59575 1738552091 1738552202 ACCEPT OK
2 142857000001 eni-web627 10.0.4.120 10.1.0.50 33501 443 6 60 139080 1738754034 1738754163 ACCEPT OK
2 142857000001 eni-web273 10.0.4.31 10.1.0.50 45040 443 6 55 100650 1739306572 1739306602 ACCEPT OK
2 142857000001 eni-web927 10.0.3.158 10.1.0.50 53607 443 6 79 117710 1739340658 1739340742 ACCEPT OK
2 142857000001 eni-web591 10.0.3.97 10.1.0.50 63232 443 6 84 205968 1738652329 1738652436 ACCEPT OK
2 142857000001 eni-web403 10.0.3.164 10.1.0.50 34402 443 6 68 139876 1739277816 1739277942 ACCEPT OK
2 142857000001 eni-web424 10.0.3.199 10.1.0.50 34689 443 6 73 43800 1739536205 1739536272 ACCEPT OK
2 142857000001 eni-web437 10.0.1.122 10.1.0.50 64411 443 6 18 37566 1738978079 1738978205 ACCEPT OK
2 142857000001 eni-web988 10.0.1.45 10.1.0.50 58751 443 6 80 155440 1739566851 1739567060 ACCEPT OK
2 142857000001 eni-web961 10.0.4.30 10.1.0.50 52977 443 6 87 84129 1738562642 1738562941 ACCEPT OK
2 142857000001 eni-web892 10.0.1.24 10.1.0.50 35624 443 6 88 174064 1739266693 1739266725 ACCEPT OK
2 142857000001 eni-web635 10.0.3.79 10.1.0.50 62076 443 6 81 100521 1738753111 1738753392 ACCEPT OK
2 142857000001 eni-web757 10.0.4.22 10.1.0.50 33859 443 6 85 123590 1739101124 1739101226 ACCEPT OK
2 142857000001 eni-web448 10.0.1.41 10.1.0.50 33632 443 6 18 20052 1738779412 1738779474 ACCEPT OK
2 142857000001 eni-web381 10.0.4.170 10.1.0.50 43969 443 6 9 22680 1739431624 1739431665 ACCEPT OK
2 142857000001 eni-web332 10.0.3.48 10.1.0.50 45156 443 6 28 32564 1739210006 1739210244 ACCEPT OK
2 142857000001 eni-web493 10.0.1.172 10.1.0.50 43787 443 6 76 42864 1738810122 1738810173 ACCEPT OK
2 142857000001 eni-web239 10.0.4.173 10.1.0.50 49917 443 6 30 17430 1738396605 1738396723 ACCEPT OK
2 142857000001 eni-web562 10.0.4.45 10.1.0.50 56589 443 6 38 108338 1739175182 1739175334 ACCEPT OK
2 142857000001 eni-web606 10.0.3.16 10.1.0.50 38798 443 6 94 172678 1739352767 1739352938 ACCEPT OK
2 142857000001 eni-web517 10.0.4.179 10.1.0.50 65276 443 6 81 162405 1739007789 1739007949 ACCEPT OK
2 142857000001 eni-web470 10.0.4.148 10.1.0.50 52686 443 6 68 92004 1738472227 1738472386 ACCEPT OK
2 142857000001 eni-web387 10.0.2.75 10.1.0.50 57725 443 6 47 36096 1739149561 1739149810 ACCEPT OK
2 142857000001 eni-web782 10.0.4.100 10.1.0.50 50309 443 6 70 91910 1739519279 1739519568 ACCEPT OK
2 142857000001 eni-web777 10.0.3.153 10.1.0.50 55913 443 6 99 142164 1738783863 1738784112 ACCEPT OK
2 142857000001 eni-web501 10.0.4.136 10.1.0.50 52410 443 6 32 72896 1738703588 1738703883 ACCEPT OK
2 142857000001 eni-web584 10.0.2.49 10.1.0.50 56683 443 6 8 19096 1739024806 1739025104 ACCEPT OK
2 142857000001 eni-web349 10.0.1.140 10.1.0.50 43192 443 6 82 138580 1739355757 1739355996 ACCEPT OK
2 142857000001 eni-web407 10.0.2.178 10.1.0.50 48749 443 6 88 134728 1739544193 1739544443 ACCEPT OK
2 142857000001 eni-web426 10.0.1.101 10.1.0.50 36672 443 6 8 14008 1739075194 1739075408 ACCEPT OK
2 142857000001 eni-web574 10.0.2.146 10.1.0.50 43593 443 6 39 83538 1738434859 1738434893 ACCEPT OK
2 142857000001 eni-web876 10.0.4.60 10.1.0.50 45622 443 6 40 48200 1738475241 1738475294 ACCEPT OK
2 142857000001 eni-web245 10.0.4.68 10.1.0.50 53394 443 6 99 248193 1739348293 1739348461 ACCEPT OK
2 142857000001 eni-web164 10.0.1.71 10.1.0.50 60405 443 6 76 46892 1739092271 1739092371 ACCEPT OK
2 142857000001 eni-web792 10.0.3.38 10.1.0.50 41461 443 6 50 32850 1739070718 1739070750 ACCEPT OK
2 142857000001 eni-web675 10.0.3.15 10.1.0.50 38942 443 6 89 111873 1738996930 1738997119 ACCEPT OK
2 142857000001 eni-web575 10.0.3.68 10.1.0.50 50123 443 6 13 13910 1738807809 1738807958 ACCEPT OK
2 142857000001 eni-web180 10.0.4.168 10.1.0.50 39358 443 6 47 59690 1738837336 1738837423 ACCEPT OK
2 142857000001 eni-web129 10.0.2.178 10.1.0.50 50775 443 6 50 142950 1738666291 1738666406 ACCEPT OK
2 142857000001 eni-web252 10.0.3.57 10.1.0.50 61219 443 6 63 99666 1739209178 1739209402 ACCEPT OK
2 142857000001 eni-web636 10.0.3.38 10.1.0.50 56588 443 6 93 65937 1738752153 1738752436 ACCEPT OK
2 142857000001 eni-web456 10.0.2.151 10.1.0.50 51940 443 6 96 185568 1738836596 1738836801 ACCEPT OK
2 142857000001 eni-web917 10.0.3.171 10.1.0.50 38064 443 6 60 40020 1738536290 1738536438 ACCEPT OK
2 142857000001 eni-web452 10.0.1.30 10.1.0.50 56195 443 6 66 115236 1739047852 1739048042 ACCEPT OK
2 142857000001 eni-web238 10.0.4.188 10.1.0.50 63825 443 6 9 19899 1738829204 1738829329 ACCEPT OK
2 142857000001 eni-web353 10.0.1.116 10.1.0.50 61752 443 6 63 83034 1739508465 1739508623 ACCEPT OK
2 142857000001 eni-web950 10.0.1.45 10.1.0.50 63938 443 6 16 28800 1739175972 1739176193 ACCEPT OK
2 142857000001 eni-web277 10.0.2.118 10.1.0.50 60575 443 6 37 33855 1739255469 1739255513 ACCEPT OK
2 142857000001 eni-web902 10.0.3.144 10.1.0.50 61739 443 6 20 51860 1739445297 1739445527 ACCEPT OK
2 142857000001 eni-web534 10.0.1.160 10.1.0.50 48106 443 6 84 62328 1738703090 1738703162 ACCEPT OK
2 142857000001 eni-web444 10.0.2.15 10.1.0.50 37601 443 6 35 103180 1739272894 1739273147 ACCEPT OK
2 142857000001 eni-web829 10.0.1.89 10.1.0.50 54390 443 6 47 29751 1739404143 1739404246 ACCEPT OK
2 142857000001 eni-web277 10.0.4.122 10.1.0.50 46878 443 6 34 30906 1738630233 1738630406 ACCEPT OK
2 142857000001 eni-web970 10.0.1.88 10.1.0.50 38695 443 6 69 131721 1738848566 1738848745 ACCEPT OK
2 142857000001 eni-web935 10.0.1.47 10.1.0.50 48646 443 6 52 155428 1738687299 1738687534 ACCEPT OK
2 142857000001 eni-web666 10.0.3.21 10.1.0.50 44282 443 6 91 99372 1738992489 1738992640 ACCEPT OK
2 142857000001 eni-web470 10.0.2.75 10.1.0.50 57087 443 6 21 51030 1738592535 1738592791 ACCEPT OK
2 142857000001 eni-web165 10.0.4.57 10.1.0.50 39990 443 6 82 245754 1739161974 1739162173 ACCEPT OK
2 142857000001 eni-web298 10.0.1.83 10.1.0.50 38343 443 6 85 132515 1738982055 1738982351 ACCEPT OK
2 142857000001 eni-web330 10.0.3.73 10.1.0.50 38309 443 6 60 121500 1738793980 1738794029 ACCEPT OK
2 142857000001 eni-web428 10.0.4.133 10.1.0.50 33803 443 6 20 18780 1738696798 1738697036 ACCEPT OK
2 142857000001 eni-web229 10.0.1.182 10.1.0.50 58315 443 6 64 190528 1738676443 1738676646 ACCEPT OK
2 142857000001 eni-web214 10.0.4.64 10.1.0.50 60775 443 6 25 64625 1738502702 1738502804 ACCEPT OK
2 142857000001 eni-web334 10.0.1.197 10.1.0.50 42966 443 6 69 172707 1738542863 1738542973 ACCEPT OK
2 142857000001 eni-web905 10.0.2.111 10.1.0.50 53887 443 6 77 62293 1738573416 1738573672 ACCEPT OK
2 142857000001 eni-web891 10.0.4.121 10.1.0.50 34531 443 6 66 63756 1738824825 1738825038 ACCEPT OK
2 142857000001 eni-web758 10.0.4.134 10.1.0.50 51905 443 6 5 11550 1738655118 1738655325 ACCEPT OK
2 142857000001 eni-web380 10.0.3.60 10.1.0.50 53595 443 6 12 18492 1738537817 1738537873 ACCEPT OK
2 142857000001 eni-web860 10.0.2.11 10.1.0.50 48761 443 6 21 42945 1738389710 1738389993 ACCEPT OK
2 142857000001 eni-web753 10.0.1.64 10.1.0.50 55457 443 6 100 176800 1739531817 1739531875 ACCEPT OK
2 142857000001 eni-web879 10.0.3.138 10.1.0.50 58759 443 6 56 131768 1738724727 1738724781 ACCEPT OK
2 142857000001 eni-web899 10.0.1.79 10.1.0.50 46249 443 6 6 17856 1738866576 1738866745 ACCEPT OK
2 142857000001 eni-web740 10.0.4.183 10.1.0.50 37277 443 6 49 84182 1739223820 1739223924 ACCEPT OK
2 142857000001 eni-web145 10.0.4.148 10.1.0.50 37717 443 6 69 61686 1738871512 1738871666 ACCEPT OK
2 142857000001 eni-web149 10.0.2.124 10.1.0.50 53318 443 6 27 21411 1739520302 1739520383 ACCEPT OK
2 142857000001 eni-web202 10.0.2.81 10.1.0.50 53117 443 6 53 39538 1738879043 1738879154 ACCEPT OK
2 142857000001 eni-web773 10.0.1.35 10.1.0.50 43847 443 6 35 94255 1738680260 1738680475 ACCEPT OK
2 142857000001 eni-web801 10.0.2.18 10.1.0.50 37800 443 6 75 97950 1738863024 1738863252 ACCEPT OK
2 142857000001 eni-web327 10.0.1.195 10.1.0.50 59987 443 6 86 187738 1739464751 1739464785 ACCEPT OK
2 142857000001 eni-web351 10.0.1.176 10.1.0.50 57696 443 6 94 231334 1738866197 1738866233 ACCEPT OK
2 142857000001 eni-web593 10.0.3.175 10.1.0.50 44838 443 6 67 151018 1739344972 1739345025 ACCEPT OK
2 142857000001 eni-web363 10.0.1.100 10.1.0.50 39303 443 6 21 17430 1738457635 1738457690 ACCEPT OK
2 142857000001 eni-web347 10.0.1.126 10.1.0.50 50396 443 6 19 43244 1739361817 1739362033 ACCEPT OK
2 142857000001 eni-web569 10.0.3.36 10.1.0.50 33188 443 6 28 38836 1738425848 1738426148 ACCEPT OK
2 142857000001 eni-web737 10.0.1.38 10.1.0.50 50123 443 6 79 65491 1739146702 1739146887 ACCEPT OK
2 142857000001 eni-web583 10.0.3.103 10.1.0.50 42058 443 6 58 172840 1739126764 1739126996 ACCEPT OK
2 142857000001 eni-web290 10.0.3.109 10.1.0.50 62489 443 6 19 56183 1739089665 1739089914 ACCEPT OK
2 142857000001 eni-web851 10.0.1.70 10.1.0.50 40391 443 6 61 141947 1739413464 1739413750 ACCEPT OK
2 142857000001 eni-web698 10.0.4.46 10.1.0.50 55992 443 6 59 87615 1739417574 1739417809 ACCEPT OK
2 142857000001 eni-web894 10.0.2.199 10.1.0.50 61644 443 6 56 115528 1738591455 1738591597 ACCEPT OK
2 142857000001 eni-web569 10.0.3.103 10.1.0.50 39219 443 6 68 91732 1738420972 1738421102 ACCEPT OK
2 142857000001 eni-web846 10.0.4.83 10.1.0.50 41929 443 6 10 11790 1739509837 1739509978 ACCEPT OK
2 142857000001 eni-web906 10.0.4.27 10.1.0.50 58391 443 6 43 73831 1738973426 1738973651 ACCEPT OK
2 142857000001 eni-web100 10.0.4.118 10.1.0.50 52222 443 6 31 43214 1738736907 1738736993 ACCEPT OK
2 142857000001 eni-web278 10.0.4.116 10.1.0.50 39470 443 6 17 29257 1738518194 1738518415 ACCEPT OK
2 142857000001 eni-web715 10.0.3.140 10.1.0.50 58771 443 6 34 32674 1738757166 1738757411 ACCEPT OK
2 142857000001 eni-web961 10.0.4.77 10.1.0.50 49168 443 6 66 40326 1738802548 1738802776 ACCEPT OK
2 142857000001 eni-web707 10.0.4.147 10.1.0.50 64424 443 6 77 160699 1739024814 1739024855 ACCEPT OK
2 142857000001 eni-web103 10.0.4.151 10.1.0.50 34623 443 6 76 109972 1738821929 1738822101 ACCEPT OK
2 142857000001 eni-web756 10.0.2.134 10.1.0.50 47699 443 6 92 273332 1739503154 1739503389 ACCEPT OK
2 142857000001 eni-web864 10.0.1.98 10.1.0.50 42268 443 6 78 96798 1738844081 1738844169 ACCEPT OK
2 142857000001 eni-web712 10.0.4.24 10.1.0.50 47386 443 6 54 99900 1738719623 1738719796 ACCEPT OK
2 142857000001 eni-web860 10.0.1.77 10.1.0.50 42280 443 6 11 22484 1738503085 1738503163 ACCEPT OK
2 142857000001 eni-web260 10.0.4.53 10.1.0.50 51168 443 6 21 54663 1738539874 1738540149 ACCEPT OK
2 142857000001 eni-web216 10.0.2.15 10.1.0.50 62019 443 6 16 43152 1738628208 1738628443 ACCEPT OK
2 142857000001 eni-web638 10.0.4.95 10.1.0.50 49285 443 6 91 212485 1738480047 1738480321 ACCEPT OK
2 142857000001 eni-web423 10.0.4.169 10.1.0.50 43334 443 6 81 59292 1738965393 1738965492 ACCEPT OK
2 142857000001 eni-web659 10.0.4.41 10.1.0.50 59586 443 6 19 31217 1738591253 1738591454 ACCEPT OK
2 142857000001 eni-web666 10.0.3.142 10.1.0.50 39453 443 6 99 87912 1739243579 1739243613 ACCEPT OK
2 142857000001 eni-web516 10.0.1.136 10.1.0.50 48709 443 6 32 57056 1739275371 1739275449 ACCEPT OK
2 142857000001 eni-web572 10.0.2.34 10.1.0.50 56788 443 6 26 76492 1739223500 1739223710 ACCEPT OK
2 142857000001 eni-web528 10.0.2.200 10.1.0.50 52762 443 6 58 53534 1739308848 1739309088 ACCEPT OK
2 142857000001 eni-web190 10.0.4.153 10.1.0.50 46613 443 6 69 54510 1738825008 1738825307 ACCEPT OK
2 142857000001 eni-web216 10.0.4.145 10.1.0.50 46345 443 6 26 18018 1738480306 1738480342 ACCEPT OK
2 142857000001 eni-web293 10.0.1.119 10.1.0.50 44023 443 6 68 130900 1739415718 1739415806 ACCEPT OK
2 142857000001 eni-web223 10.0.2.186 10.1.0.50 48632 443 6 29 64554 1739183828 1739183897 ACCEPT OK
2 142857000001 eni-web872 10.0.3.78 10.1.0.50 35743 443 6 79 51350 1739354094 1739354282 ACCEPT OK
2 142857000001 eni-web715 10.0.2.131 10.1.0.50 56181 443 6 91 106379 1738486032 1738486213 ACCEPT OK
2 142857000001 eni-web811 10.0.3.138 10.1.0.50 60365 443 6 33 62667 1739147241 1739147391 ACCEPT OK
2 142857000001 eni-web850 10.0.1.49 10.1.0.50 47043 443 6 66 108240 1739517572 1739517680 ACCEPT OK
2 142857000001 eni-web928 10.0.3.97 10.1.0.50 50615 443 6 18 41274 1738673135 1738673200 ACCEPT OK
2 142857000001 eni-web952 10.0.3.152 10.1.0.50 65112 443 6 13 20020 1738754413 1738754658 ACCEPT OK
2 142857000001 eni-web515 10.0.1.190 10.1.0.50 35213 443 6 28 35532 1738744447 1738744539 ACCEPT OK
2 142857000001 eni-web367 10.0.4.69 10.1.0.50 56230 443 6 78 230100 1739504656 1739504818 ACCEPT OK
2 142857000001 eni-web425 10.0.2.195 10.1.0.50 48087 443 6 76 116280 1738572824 1738572902 ACCEPT OK
2 142857000001 eni-web348 10.0.4.65 10.1.0.50 33336 443 6 11 32670 1739026403 1739026673 ACCEPT OK
2 142857000001 eni-web538 10.0.3.169 10.1.0.50 52812 443 6 10 29040 1739206740 1739206955 ACCEPT OK
2 142857000001 eni-web846 10.0.4.44 10.1.0.50 34872 443 6 85 139060 1739497063 1739497183 ACCEPT OK
2 142857000001 eni-web436 10.0.4.133 10.1.0.50 38859 443 6 86 109220 1738593676 1738593920 ACCEPT OK
2 142857000001 eni-web736 10.0.1.27 10.1.0.50 63600 443 6 31 42873 1739207825 1739207953 ACCEPT OK
2 142857000001 eni-web223 10.0.4.17 10.1.0.50 64148 443 6 66 69762 1739267242 1739267387 ACCEPT OK
2 142857000001 eni-web235 10.0.1.190 10.1.0.50 44017 443 6 28 49028 1738984005 1738984122 ACCEPT OK
2 142857000001 eni-web910 10.0.1.186 10.1.0.50 47810 443 6 83 220033 1738935012 1738935073 ACCEPT OK
2 142857000001 eni-web544 10.0.2.57 10.1.0.50 53259 443 6 98 143178 1739231596 1739231783 ACCEPT OK
2 142857000001 eni-web397 10.0.1.149 10.1.0.50 50361 443 6 17 30073 1738398232 1738398348 ACCEPT OK
2 142857000001 eni-web261 10.0.3.49 10.1.0.50 51086 443 6 90 56340 1738989870 1738990025 ACCEPT OK
2 142857000001 eni-web549 10.0.1.188 10.1.0.50 59726 443 6 81 142560 1739139449 1739139658 ACCEPT OK
2 142857000001 eni-web536 10.0.1.181 10.1.0.50 37036 443 6 99 258192 1738558550 1738558752 ACCEPT OK
2 142857000001 eni-web391 10.0.3.12 10.1.0.50 39521 443 6 83 237297 1739241523 1739241711 ACCEPT OK
2 142857000001 eni-web734 10.0.3.59 10.1.0.50 37024 443 6 84 227472 1739406075 1739406203 ACCEPT OK
2 142857000001 eni-web407 10.0.1.91 10.1.0.50 54053 443 6 44 46156 1739348330 1739348407 ACCEPT OK
2 142857000001 eni-web127 10.0.2.108 10.1.0.50 45851 443 6 14 11046 1738485026 1738485218 ACCEPT OK
2 142857000001 eni-web867 10.0.3.167 10.1.0.50 44264 443 6 39 48438 1739171903 1739171951 ACCEPT OK
2 142857000001 eni-web543 10.0.2.132 10.1.0.50 60517 443 6 53 109339 1738733952 1738734070 ACCEPT OK
2 142857000001 eni-web492 10.0.3.69 10.1.0.50 38880 443 6 34 91800 1738720071 1738720229 ACCEPT OK
2 142857000001 eni-web723 10.0.1.170 10.1.0.50 33832 443 6 74 95090 1738562752 1738562900 ACCEPT OK
2 142857000001 eni-web401 10.0.2.81 10.1.0.50 32912 443 6 88 97592 1739008771 1739008994 ACCEPT OK
2 142857000001 eni-web376 10.0.2.141 10.1.0.50 59645 443 6 100 126900 1739258534 1739258661 ACCEPT OK
2 142857000001 eni-web719 10.0.3.182 10.1.0.50 47846 443 6 71 192126 1738790726 1738790877 ACCEPT OK
2 142857000001 eni-web855 10.0.2.130 10.1.0.50 57753 443 6 52 47788 1738907711 1738907964 ACCEPT OK
2 142857000001 eni-web931 10.0.1.139 10.1.0.50 51640 443 6 60 118920 1738901519 1738901638 ACCEPT OK
2 142857000001 eni-web492 10.0.2.196 10.1.0.50 41520 443 6 76 92948 1738964175 1738964373 ACCEPT OK
2 142857000001 eni-web448 10.0.1.125 10.1.0.50 34190 443 6 39 52104 1739088425 1739088632 ACCEPT OK
2 142857000001 eni-web963 10.0.3.165 10.1.0.50 33309 443 6 39 96096 1738710022 1738710179 ACCEPT OK
2 142857000001 eni-web434 10.0.4.164 10.1.0.50 46499 443 6 59 97940 1739561946 1739562141 ACCEPT OK
2 142857000001 eni-web364 10.0.4.113 10.1.0.50 62777 443 6 47 32101 1738569591 1738569684 ACCEPT OK
2 142857000001 eni-web917 10.0.2.11 10.1.0.50 55064 443 6 9 26316 1739520275 1739520445 ACCEPT OK
2 142857000001 eni-web857 10.0.4.64 10.1.0.50 59111 443 6 40 66640 1738653997 1738654220 ACCEPT OK
2 142857000001 eni-web651 10.0.4.120 10.1.0.50 49690 443 6 62 180544 1739450853 1739451116 ACCEPT OK
2 142857000001 eni-web817 10.0.4.189 10.1.0.50 34226 443 6 18 42732 1738402395 1738402646 ACCEPT OK
